Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Mozambique,,,,,,,,,,,,,,,,,,,,,,,,,,-17.14906702,5.489299439,-12.72565968,0.084119261,2.173703713,-9.299995449,3.499996894,-8.646787152,-2.181942812,-0.940723164,10.52885054,15.38272589,29.05543603,28.59125557,20.16868933,12.49880224,25.49379377,10.47129573,15.13905292,16.28382073,4.778277119,7.583793354,7.085793723,6.992445063,7.930314212,3.768674297,6.664724609,5.132527484,5.756288817,8.748457443,10.98940035,6.470371444,9.590544957,4.174641422,-0.803910812,-6.25326847
Mauritania,,,-21.26208927,-28.46631947,43.98499882,37.37888773,9.13104354,6.537665514,12.64845742,1.016837845,9.604403826,5.856231759,-9.825442762,-3.143277781,15.3693484,-9.65741361,11.76568299,-10.91891434,4.286437953,10.63356557,-6.505980989,-0.046573217,-4.057324359,-5.785666613,33.61791693,4.12210978,8.710916172,-2.71482786,0.909710494,12.35913782,-6.695214816,-0.528736413,-0.528736389,6.349807269,5.497725206,1.119860625,2.210515274,5.006613847,0.697832708,-7.207044645,-15.20963081,-8.081954948,2.460706267,3.317432555,8.743769937,11.26411184,37.37504951,-12.6686773,-10.06340504,-5.256467143,-5.971151456,2.447859334,0.59128488,7.653372698,-0.148452845,3.518391914,0.084560681,3.257299223,-8.383629152,7.180423311,0.449427897
Mauritius,,,,,,,,,,,,,,,,,,8.15814879,6.960868561,1.887310598,-9.117754215,5.219020908,4.0161079,0.678000592,10.10993292,14.06569915,17.92159982,13.28945972,8.999445498,6.200152382,8.274410701,5.241790085,6.975394433,4.653298882,4.587238093,4.613333602,6.21706151,4.921823644,6.648860866,3.48835919,7.448235017,4.473174324,-2.346564728,3.414348518,0.784530118,-3.507411485,4.435511188,5.180100245,5.070477221,2.996562312,2.640245093,-0.000291617,0.830540327,1.495979546,-0.320927756,-0.686630118,0.538214626,2.772245716,2.609066294,2.441059102,-18.90128128
Malawi,,,,,,,,,4.836417433,5.970142434,3.969269154,5.172419309,17.5644035,-1.195223028,7.762101269,17.5865208,-3.182169864,5.094492735,12.04065308,0.767624004,1.454288502,-2.935155902,0.140654429,3.230331597,-0.476188701,7.58714508,-1.778900997,2.652000424,5.734093242,7.985694781,9.326708711,3.937407018,2.428363407,-7.444285761,2.40778577,4.888011739,8.242504432,-0.331300908,2.172502385,3.268645735,-0.978521451,-10.71937803,-7.305688108,11.04990505,5.012935723,7.228152251,9.944315579,13.71751272,8.384507033,18.64488238,8.307535274,1.948231754,-0.546772087,3.470267244,4.695214654,3.500033957,2.399971294,2.199783822,7.157671723,7.668860278,1.2
Malaysia,,,,,,,,,,,,8.830079632,7.500605284,3.809717003,0.165491406,-0.293731392,18.50601766,5.305195126,9.7623484,14.6325248,3.585278791,1.017112262,7.129783727,12.25418438,11.97701701,-2.792471505,4.552592827,3.923938436,12.09923218,2.510358946,8.371169409,9.731995844,6.768163301,7.56137072,9.965106108,16.51939249,12.19175703,6.768911479,-9.306834081,8.235109565,10.73634575,-2.502535406,4.189547385,7.390870331,6.97870046,3.133275208,4.307512846,0.78926071,-0.87434503,-6.67165039,4.855683925,2.474810031,4.932752537,3.646976252,5.874309206,5.233656927,4.343473847,4.666177789,3.320089871,2.281657698,-6.074216483
North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.631128772,5.648336111,5.205163853,-3.147050359,0.437475441,2.638450823,5.263083166,1.7444245,3.79248941,1.755197455,-3.323512742,-7.854145571,2.635906062,0.958942791,1.665220882,2.525646023,2.609752052,2.091729677,0.069256099,2.619481056,3.667408418,1.971543906,
Namibia,,,,,,,,,,,,,,,,,,,,,,-4.304094473,-3.025308607,-2.777631897,-1.175244871,0.939747269,5.35571821,2.011724119,2.180057464,0.343163482,1.629729167,1.94697694,14.88081895,-12.83219224,9.381085253,2.26615998,-6.090130208,7.044926543,4.62278249,1.942963536,1.884582426,0.519943557,10.60393686,4.740885555,17.04777995,0.325708191,14.94492405,5.213468658,3.763107855,-14.87376311,11.91336265,2.371549271,6.517534586,5.244990491,5.315267389,1.326391986,-6.163155444,-0.7106026,5.253368956,-2.623196723,-14.56045175
New Caledonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.451870912,2.444507435,-3.115086137,1.309161751,1.979122433,4.308320783,3.141456279,0.139631431,-7.495027381,0.986364684,3.811088188,3.260526759,3.555062649,1.074617343,-1.471088595,4.089766464,-1.784500014,2.240010174,15.9274317,10.30671613,1.282098119,27.31410194,7.216512104,2.410368532,-0.393136537,-2.032525678,6.765658638,5.865850809,8.688248848,
Nigeria,,,,,,,,,,,,,,,,,,,,,,,-13.30939922,-18.97455187,1.653214313,4.480937812,-4.798684915,5.412874051,8.130455938,-0.75648233,18.05892665,-2.130733062,6.126336338,-6.811273427,-5.918361876,-3.011545215,5.64915075,1.89874777,0.392129707,-4.129692361,7.45976216,5.595922787,1.288056318,12.15991115,1.761325761,1.695438505,-1.963958172,-1.927704548,-2.044134803,2.505581765,5.232441289,8.391087026,2.427698058,2.162884979,6.757157831,-2.242820819,-8.85037431,2.145933592,1.87125783,2.312111005,-5.84693983
Nicaragua,,10.37874561,26.61860811,10.34181703,11.26139209,11.53157705,13.508951,4.128396327,-0.695084776,3.105869275,2.869325225,3.060964914,4.902735211,7.275518319,25.65664656,-2.762012213,6.108132469,13.05912363,-19.485856,-41.95451626,26.33075848,4.223228242,-6.875993029,7.266074581,1.78863364,-1.148552023,2.436278119,0.835962737,-19.06333553,-4.563650047,-2.787519095,1.944451038,-0.795082192,0.606525161,5.076397438,7.750193567,5.10324168,3.130881412,1.310424778,14.18437858,1.989438452,5.340717498,-1.933574569,1.999230894,9.908851868,5.041319993,3.488558858,0.116888351,-0.402592697,-8.723068839,6.518754705,10.75957261,12.62340002,9.112118384,6.493982528,4.990821478,3.078898481,2.316397657,-0.067348789,-3.413774333,-1.7014653
Netherlands,,,,,,,,,,,3.061004714,0.91217111,1.630776069,3.654521755,1.811169152,-4.931153092,3.67171597,-0.650565693,-1.681468553,-0.997304546,-0.535875561,-4.396118931,-4.777781374,1.696745426,4.766155797,3.316755269,-0.192745917,1.877930245,4.730956162,3.904028581,1.851577099,1.70118832,-0.002958657,-0.795471719,3.414044099,1.970721494,2.119824239,0.492722593,3.549174245,3.898043337,3.707510594,2.325795824,-0.428145369,-1.618937153,2.776424414,2.012220254,2.005782881,4.31766294,2.032380162,-7.899120866,1.55149117,1.660383162,-2.341924504,0.028241111,-0.27620094,0.195948414,2.304657927,4.644470583,2.854683798,1.205104581,-2.197781051
Norway,,,,,,,,,,,,4.167529916,5.005881001,4.243750306,4.96632311,7.943282308,5.171727338,2.878940436,11.13550062,4.246615974,5.901230756,-1.657867058,1.191507386,7.03891369,8.832241955,3.981106855,3.812095797,4.762943015,0.560972161,5.793602897,1.303076551,2.908138897,5.664947715,1.289776817,7.148392381,5.357301226,5.773599222,6.145660298,-1.373725299,-0.019379471,3.669962529,1.540699146,0.919548883,0.354528785,3.025801125,0.577188759,-1.992669504,-0.50335056,-0.70541267,-3.738236354,-2.753507277,-1.291728786,1.90704135,-0.774122348,1.445672626,1.903861591,0.530999135,3.20576797,-1.853844302,-1.943825806,3.727628778
Nepal,,,,,,,,,,,,,,,-3.47100337,-8.360673711,12.12978746,28.54425229,10.41098767,2.918258209,-2.628496431,11.82923633,8.446312227,-3.405201712,7.878640686,28.42272335,11.024213,2.248713986,9.220985023,5.070354933,2.793811201,12.53369281,16.82634708,4.758243709,9.027154889,3.964098687,8.302158411,6.36375707,2.310766825,5.988279943,8.207107096,3.599999934,0.864588573,3.093116972,1.432829577,3.012063721,4.470441038,3.945004671,1.743248226,-0.590000566,3.999589902,4.332110192,4.127059001,2.780625363,7.474165039,2.00196586,-4.133155086,17.13740429,10.36448705,7.379299505,-3.694343732
Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.605776713,-17.07592709,,,,,
New Zealand,,,,,,,,,,,,,,,,,,,-1.696026718,1.571751947,-1.073900873,7.411718785,1.197122442,3.912284195,7.129245882,-3.314542148,1.078712349,-2.34976808,-1.883018559,-0.134071819,-4.297728523,-4.122853648,2.517086934,6.793958314,6.453579373,2.693709583,3.000812847,1.119199143,-2.010532951,5.110607595,0.973943341,0.966988721,8.025268196,3.183987329,4.040858664,1.424731831,0.044074581,5.904983367,-6.158540617,-1.15202032,0.480356168,-1.648492775,2.075156956,1.874868261,4.211328971,3.494733584,2.787308968,3.809604703,2.660705182,1.184205923,
OECD members,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.779162764,2.572951878,4.199210594,-1.494409365,0.008151757,1.758553195,3.873880969,1.96722647,3.635761548,2.382696038,-1.993842113,-9.857191719,5.269952543,1.15787418,0.058000748,1.082694424,2.477128729,2.355613536,1.10473905,3.25607446,2.290105157,0.757459416,
Oman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.161391572,9.097027721,4.332275998,-2.958638687,-5.875797851,-2.376800097,2.534857508,1.87187576,-0.482817469,9.108435827,8.676573659,5.312285415,2.344276925,5.57822033,3.126720982,-0.402118958,5.097770962,4.813113395,-1.588595409,2.151807801,1.250530314,
Other small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,,17.8324406,9.325792912,12.40955812,14.93196666,11.19999254,8.021500881,3.559808599,5.100720815,11.97467904,15.2481156,6.390516404,-1.485655728,10.34841393,8.411875601,1.956096501,4.903005757,2.946555579,9.5144098,7.624369135,10.76871545,9.381614767,10.73857941,4.938087533,7.062423932,7.833488271,8.100123639,8.645396548,9.821312556,4.651019111,6.429863505,5.1345435,7.164002892,4.897680659,3.883654938,4.142869003,4.723542369,-0.325142511,6.115267693,4.921088604,1.271685672,5.808819946,1.344908381,6.980210289,17.37415712,6.509330361,3.628704158,7.729942079,8.472590368,-5.206872816,3.424133773,4.507432635,2.547464577,0.750434911,4.530246243,5.180028864,5.693378653,4.551240138,4.610807682,-2.268925819,-2.64283439
Panama,,,,,,,,,,,,12.40875576,3.855522409,11.25439998,-2.985602125,3.077483539,3.652965845,-7.692305501,12.44492828,7.476335174,9.993920851,5.613906627,4.865632772,-14.50666489,4.172720407,7.225248844,4.37404085,1.585683306,-21.03913286,-3.756005075,9.712443259,14.50922882,9.529366579,15.25749242,4.283071359,1.401584194,3.560447329,5.76529882,3.967314302,10.67218314,-2.569611892,-9.906972967,-0.993720276,6.981770953,6.567838985,3.31494134,9.055225859,11.5761303,15.65642622,3.272830773,7.348013404,17.3685949,20.88969411,16.77361154,10.74076382,10.76793249,6.912489207,7.02327791,2.635784166,3.183953084,-32.12788787
Peru,,10.06986268,3.027650106,3.692819714,6.60019804,5.358744395,8.618855076,2.535826243,1.782497134,1.000348647,8.454593733,1.853393399,4.495084253,6.006303053,8.842932164,-0.426660287,4.064633682,4.300309776,7.958234947,10.14319401,4.730211921,0.108136934,0.427641314,-14.7239535,4.675513166,3.093328051,6.727936467,6.494344265,-11.85005705,-11.09868158,-5.79723171,4.049231944,-1.544189117,7.383812983,11.73133966,6.223995529,2.455386504,7.643257585,0.314077844,1.326358064,1.89178618,3.317935791,8.164074111,3.912475955,6.45818871,8.284513632,5.964556768,8.716556315,9.461421661,-1.581971438,7.766661275,4.619749716,4.136352768,5.891498294,-0.396478773,1.704181464,4.275291859,2.061438491,2.845535463,-0.116214751,-13.02224634
Philippines,,5.242483946,3.996557953,9.612859262,4.652838866,5.260372363,5.069737306,8.211353076,4.380992367,4.766055262,5.741399351,7.269520393,7.112171469,13.2452424,6.794245662,8.481831753,10.98582179,7.395636311,5.57894686,7.283135301,4.956859013,4.649091919,2.480032494,1.521001518,-11.5057605,-15.7495862,2.301693366,4.008987935,8.745999081,7.378949547,2.557640216,-2.672687716,-0.536350402,1.64723669,5.771517415,6.724768025,6.43561217,6.144125297,-2.122929068,-1.48154825,6.546463961,1.337950248,3.674865165,4.964569476,4.406879276,5.050870928,3.732071686,4.945437868,5.471498558,-1.416099243,9.823582522,1.601713523,7.688019601,6.815500954,7.500361283,6.506908453,8.188734934,7.019457759,7.302984108,5.469628739,-13.17546538
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.53407255,26.21464347,-25.42422364,-4.673958214,7.031365996,-10.66464784,-6.509558012,-20.69016698,-24.03810593,5.195947888,3.066294184,-5.597935467,-11.75718813,3.064803149,40.16623292,0.200958487,-5.796366671,2.274697326,,
Papua New Guinea,,,,,,,,,,,,,,,,,,,,,,-11.35990156,0.792912103,9.31207921,-6.125535191,13.95974981,10.98243982,-1.719764301,5.479065951,-14.08757335,-2.484965618,29.96263137,36.15590862,27.82058145,1.040543141,-8.593744149,10.09323244,-17.03013279,9.739703684,0.224783391,-0.880805774,-0.300325009,-0.379631922,4.626791484,1.90031276,,,4.807853474,-3.328693478,15.11334715,12.00990155,-8.444390952,-2.19254642,1.954742924,39.12849529,26.36626817,12.05383765,4.680298469,-7.531622529,,
Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.622623023,2.672631662,3.09863297,2.161192596,-1.310881469,-0.931330274,-1.889588467,5.091091984,7.267222757,4.483748325,9.211937743,8.693785993,4.832401689,3.293394682,7.608175165,9.43949609,0.691894617,-0.864054623,5.721101378,5.041203359,1.070832864,3.283118263,6.971518397,2.205851674,-1.020508949
Pre-demographic dividend,,,,,,,,,,,,,,,,,,,,,,,-6.058914511,-10.28907546,1.800610843,2.70464667,-1.20764048,7.96248367,3.205027092,-1.802167928,33.99116089,-25.7371277,4.771568736,-5.87891272,-2.415238911,0.260609161,6.032013076,17.42131909,16.19639298,6.388206443,6.034976734,3.602877234,-2.114554761,-5.781036157,12.09635208,4.366612774,3.666747896,5.735302312,4.995007157,2.801562598,4.474209931,5.31036464,4.667634451,4.234944389,4.184779817,3.70392395,3.941395486,1.035506251,1.979335868,2.09829058,-5.442533682
Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.428203743,6.369045214,4.042871839,2.066921222,4.036530552,2.111608576,-1.835531183,-2.012608755,0.87570116,-2.488280068,0.496885334,2.10535007,-2.645557726,-8.332640536,1.58446549,-1.712008734,-5.826410113,-2.205058195,0.13927997,2.080209235,1.243925967,4.14233647,4.37171071,0.267281777,-5.545772819
Paraguay,,,,4.917074897,4.46833244,5.43381414,4.283883915,12.18388323,1.643218066,5.320287894,3.719067288,5.118575925,12.86987595,8.793752016,12.00505474,2.654735281,6.374053426,19.93089352,14.55296496,11.2972857,16.26714548,8.466439412,-2.740132664,-3.643415967,3.022284199,5.061314383,7.251114498,7.904517782,9.08977498,1.806699331,7.340537691,4.699150139,0.444252916,4.584528448,3.930902392,6.599492073,1.780707566,4.021064642,-0.871595572,-1.340493097,-1.888789304,-4.202486478,-1.092696157,5.134527391,2.866559514,-0.058658717,3.065829244,1.050801153,7.288118382,-1.227825792,3.851964551,5.153828304,3.202608103,6.093000101,3.972336913,3.885977403,6.753402452,3.477925906,1.850892418,-3.016361737,0.445541328
West Bank and Gaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.471808216,-8.500372441,2.434790106,14.70147022,18.28583414,-23.78456947,-3.822097547,-20.83207879,27.50248138,10.00038642,20.80051096,-22.16543297,-1.177447355,19.36912854,20.63471751,19.38580673,12.28841797,5.982195846,10.11311457,-18.07702739,-5.024002649,13.7124183,11.62202552,2.210779265,-0.456774367,-19.5458533
Pacific island small states,,,,,,,,,,,,,,,,,1.657023152,11.98639445,2.436518683,16.11166954,1.101791184,3.242152122,-1.839792784,-7.183030723,0.52797268,-4.276788608,9.105922182,-9.848794296,-4.893453266,21.49207478,3.91395555,-2.162569861,5.854446339,4.491666096,7.00994549,2.002284384,4.090156058,-0.27162875,2.201334216,6.498613372,1.208788043,5.372859858,1.918538499,-0.155759666,6.875620808,-3.672070966,1.946802311,-2.369083073,9.078439242,0.853864047,6.784493413,-5.968223159,-3.462192137,1.063022213,8.95416476,5.73609241,7.419991728,2.193844535,1.294758186,1.417931532,-6.740035148
Post-demographic dividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.462142468,2.808707151,4.184042012,-1.362289436,-0.045384183,1.605017934,3.725303017,1.747085271,3.360684332,2.249295371,-2.165183618,-10.28475269,5.129978809,0.493680422,-0.268942844,0.833718387,2.216667351,1.786423166,1.061124423,3.272062493,2.228316425,0.971105759,
French Polynesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.326886981,8.814154178,4.781773167,16.55691143,6.41840965,17.15458459,16.3331495,21.38598084,7.756654227,25.49406259,13.72585264,3.166043572,2.246810383,1.894635473,2.093439144,2.487501391,1.993517544,1.288687183,-1.409724393,-2.991937098
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.344176471,-9.323673561,-6.558804303,-2.070744717,5.267845306,8.687097075,6.732566367,5.051824887,7.730915272,4.460523079,10.85875419,6.632543671,19.18753222,-4.226095171,-4.398883565,-2.147508239,-12.3781125,3.864449758,4.390260417,3.426173003,6.205592986,4.638444732,1.261517866,0.707773355,-5.472441036
Russian Federation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.291145332,-21.59601931,-13.24789201,-19.8610165,-4.551674147,-5.572883201,0.879612559,-5.059474743,9.4829638,12.14133786,5.770782889,3.76192293,9.0507281,9.70930318,4.087522232,4.486582531,4.807245433,1.851144593,-10.4103792,6.611536754,6.392883576,3.60255631,0.403355366,0.09185527,-0.78375685,1.682561003,1.807152937,2.882496909,1.47824475,-3.203205958
Rwanda,,,,,,,2.228054197,1.863808435,2.244000459,2.251692886,2.769538912,2.763675239,2.778714287,3.591182875,2.456052339,2.789075495,3.262881233,8.132182113,4.989506691,5.60858306,27.95544941,-7.676983811,9.90733395,17.73722722,-3.310165488,4.754732596,4.501073961,-3.172136696,-4.114597686,2.762964166,2.182335399,-22.85625556,14.23190009,-12.76451446,-65.34667508,48.39725767,17.05160297,17.79309198,10.25280117,33.12775252,1.585986695,12.86535091,7.166841524,4.657782645,15.50019868,9.258907069,11.73029533,9.025393986,15.09736897,1.321859363,8.399589727,17.81369268,8.323631001,9.350203966,2.542647455,8.949387333,6.68845536,1.545219646,8.728247245,16.59002811,-4.238393547
South Asia,,6.673841057,8.089129803,9.067553758,8.40896911,4.937376722,3.365326787,2.418530672,5.832120041,7.541919013,1.430866292,1.302996852,0.812097942,3.11623927,2.577254885,5.808323447,7.775518137,6.691268344,6.972787912,-0.911399442,5.463824644,8.049346847,2.691068094,6.952650511,4.507089326,4.915879382,6.35146289,5.912751045,9.067886114,7.593571078,7.426702909,1.276085091,3.777764654,5.428594309,8.604218587,10.14028835,5.929005696,4.177828818,4.503492365,5.745125655,5.541156108,2.901732069,6.540341981,6.975097145,10.00902159,9.207087215,12.20450216,8.051094277,4.49368454,7.5841929,7.578432819,4.12027086,3.714798446,3.92888007,6.838921912,9.08236262,7.663112789,6.07220057,5.628791754,-0.221801246,-7.135374199
Saudi Arabia,,,,,,,,,,5.018261885,63.48670525,23.17307976,25.22188693,25.71111065,13.74335306,-14.88778149,22.15139202,6.581491508,-8.075173522,14.23647705,5.020661562,0.05248829,-29.05467821,-24.96929435,-7.796959037,-17.13766016,34.81554344,-10.33255096,19.05367776,-1.488544076,22.70351255,21.410494,2.935128195,-2.520903838,0.943789606,0.731428512,2.787924337,-0.66735664,3.002908779,-6.639662846,7.007056725,-2.904040993,-5.683979738,15.61531337,7.751079912,4.828955353,0.452765211,-1.20916935,5.207945086,-6.959640863,2.537912314,11.95783081,4.934507983,0.222418409,3.125025692,5.043942422,2.347368108,-2.397056904,2.709184734,-2.595117499,-5.826538124
Sudan,,,,,,,24.52713176,-3.062578009,-0.408735083,-4.053037715,-2.236859572,-2.725614243,-6.363041224,2.972363787,13.34434602,16.41229898,13.14082977,-1.536463289,-6.54588441,2.936182489,9.004058885,9.9754055,11.92591719,12.92310827,-5.951656522,0.451365949,-7.400273053,17.53812204,1.18796531,-1.340550954,-0.177235132,18.06730978,-1.109917618,8.110056271,-4.94975905,5.989711193,19.067881,7.123765207,8.789030039,11.65376307,49.25497412,9.619883165,16.98495373,10.61329862,6.046090691,2.803401152,-7.008337624,25.1005575,-2.104186355,7.301232723,7.813080526,-1.394677772,-22.87017126,24.86880323,-8.80313531,-1.986748543,-4.652522515,7.09106559,34.96843817,3.715930386,3.304001719
Senegal,,6.296392679,7.160444971,-1.724830716,7.513389708,3.459854904,2.061855683,4.499540864,3.778558869,2.286198126,8.609271533,2.515243899,2.007434935,-1.96793002,11.44981412,2.535023362,10.80026022,5.108631839,-8.994413402,11.07538409,-4.075548108,3.843071124,5.240171876,-1.074458375,4.726836656,0.393125241,3.916981161,9.79744715,2.340063291,-0.765793281,2.694281262,3.270814675,6.858932108,-0.495788974,1.378751539,5.373755114,4.676659441,3.861553944,7.340093632,1.699355308,8.500078479,6.032408452,6.095723948,1.459279218,4.27568479,0.178384574,1.139605149,3.247143917,-2.065214981,4.825236478,1.557113862,8.897854999,0.810651476,3.742030501,3.454726033,9.789826333,3.569040965,7.097136568,6.516368436,3.711297114,2.900000002
Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,,,,,,10.21117455,-1.1,-4.58049285,-3.168977355,8.214016549,10.2666168,1.42548102,-2.96655524,-1.01297589,1.051122048,-0.774410854,-6.396051135,-10.49879145,-8.693014192,2.185462454,5.955335006,-7.467317657,-3.146918804,-2.088633542,5.633131329,-9.616336431,9.899809236,-1.849381646,3.165875694,9.330862907,95.38436795,5.322398201,20.94946565,-6.007459376,-0.264537769,-16.4732629,5.540119064,-7.489791529,-6.104077125,-14.72134596,5.077246682,-10.79951072,31.28232006,25.55786535,11.34128195,0.661209372,5.931822592,2.175738388,-10.44010311,-4.913816889,12.32545087,10.16938624,127.4461153,97.4779254,13.5340509,-75.04564195,28.78512517,-14.91115363,-2.456798362,10.86779599,-1.800107663
El Salvador,,,,,,,13.02406211,6.115715475,2.184764963,2.291328141,3.651553615,4.552643659,7.365208452,3.642295147,3.976188798,1.518920661,7.823012471,11.08052253,3.932110103,-9.282599448,-20.45806216,-13.91167385,-6.181954975,0.587905968,-1.315063791,-0.022505982,1.579321099,4.210600217,4.037112119,2.732567842,2.141940528,-11.99353369,4.398986937,9.938496031,7.37414951,4.689385264,3.215982696,5.327906253,6.73505003,1.053412916,-0.091344551,4.196116173,3.063557095,1.866580487,-2.690176806,1.420841527,4.736127525,2.348304845,5.664184254,-6.051851129,2.702516238,6.281796649,2.004492829,0.822052739,1.808251544,1.578937518,1.325422894,2.176615476,1.398971359,4.413125614,-10.01538807
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,,,,,,,,,,,,3.642221681,1.284338695,-17.10526316,1.926995888,-3.554040968,11.68956002,8.910546869,-37.8700262,20.95621627,4.393335017,-15.89712664,14.36864397,-16.77410171,2.949881454,2.385148701,29.03384228,4.931520872,-8.845272195,-11.64174088,-0.817203256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.424355316,10.08031078,5.139858687,-13.65588365,9.767792667,2.259790137,9.443216861,3.832187351,7.614420233,4.70061725,2.592794824,6.093305885,3.594299521,-9.357291728,-0.893641098,5.402963476,0.515774816,2.935893783,-6.72796461,6.2143104,2.661268328,3.055449017,2.659653779,6.00829878,-0.825380968
Sub-Saharan Africa (excluding high income),,,,,,,,,,,,,,,,,,,,,,,-4.38071624,-6.711329893,4.304596504,0.968590103,-1.501451138,1.361116268,3.662316127,1.202816637,4.655503366,-2.977967246,0.673445224,-2.62685656,-0.862235743,0.232016914,3.742846638,2.591457053,0.68010998,-0.871347347,5.438623863,3.129316389,3.149501787,5.256296377,4.482440803,5.661102691,3.025675077,4.85876848,1.746136322,-0.339341975,5.001695554,4.52691441,1.468603993,3.595549287,3.458623213,1.009230372,-1.558078821,2.984324741,3.196911676,1.213489956,-4.881137668
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.15421713,1.029179583,-3.252097275,-52.11562074,-50.84507542,117.2114685,-36.78179756,,,,,
Sub-Saharan Africa,,,,,,,,,,,,,,,,,,,,,,,-4.381697895,-6.710449412,4.305832336,0.971870592,-1.501497569,1.359358124,3.663247361,1.203920514,4.65681136,-2.974024834,0.672190621,-2.623461884,-0.861283509,0.237962925,3.74746896,2.598293175,0.686421979,-0.874441612,5.442038565,3.127355331,3.15068687,5.248730985,4.482006701,5.665127307,3.027398446,4.859488477,1.744112721,-0.342149653,5.001131723,4.53064374,1.466371735,3.587786502,3.457614564,1.010964936,-1.558052647,2.982783516,3.200282255,1.212755947,-4.880065265
Small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.768670589,6.867769696,5.808535771,3.856052749,6.413240038,2.868248914,5.880352004,9.483803533,5.038589851,4.355666441,2.144974814,8.550958006,3.510950876,4.558908576,6.023712298,2.930077183,0.816758923,0.705239537,4.34608823
Suriname,,,,,,,,,,,,,,,,,11.745493,10.32279098,-1.328031377,-6.531225614,-27.80088766,4.022988506,-14.73296501,-11.01511879,3.398058252,4.929577465,8.277404922,-17.76859504,20.35175879,2.505219207,0.610997963,1.374571648,-0.903953731,-10.94641171,2.688861206,-0.748127294,6.155778435,-2.248520201,7.384988654,-6.426159513,11.92771096,12.16361906,-1.24760221,4.95626895,14.16666865,10.21897681,2.510051194,4.002784546,8.099062918,-9.040247678,7.011572498,5.693384224,-10.68311766,5.626684636,-2.615629984,0.524074681,-12.72675856,19.81758176,3.593821992,-5.0934968,
Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.47358279,0.236763347,10.42372146,-5.286069301,5.682072857,6.22963623,9.766206878,12.26990446,15.79785125,6.400687964,17.21616365,10.92106007,5.789000622,-13.20253137,11.85896938,5.354248461,1.941154019,-5.993141443,14.08510728,6.408052373,-0.798190947,2.348087946,5.928300907,-0.762400483,-12.72229996
